id,filename,slug,title,hook,mechanic,family,theme,theme_jp,theme_source,style_pack,bgm_direction,variation,spice,duration_current,duration_target,needed_current,needed_action,priority,wave,batch,fix_items,keep_items,status,score_before,score_after,style_actual,notes
357,357-asteroid-split.js,asteroid-split,アステロイドスプリット,タップした方向へ弾を撃ち、大きな小惑星を割って全て消し去る宇宙シューティング,aim_shoot,B,farm,牧場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,フェイント型(偽の予兆・ダミーが混ざる),コンボ倍率(連続成功でx2→x4→x8),15,17,,維持,P1,3,B29,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→17s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
358,358-bridge-cross.js,bridge-cross,ブリッジクロス,ひび割れた飛び石をタップで一歩ずつ渡り、崩れる前に対岸のゴールへ渡り切る,camera_run,C,witch,魔女の工房,assigned,80s NEON,melody(固有) / 代替bgm_dark,加速型(テンポが徐々に上がる),黄金ターゲット(稀に高得点のレアが出る),15,15,3,見直し(密度低: 尺に対して要求が少ない),P2,5,B57,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
359,359-neon-snake.js,neon-snake,ネオンスネーク,光るヘビをスワイプで操り、壁と自分の体を避けながら光の果実を食べ続ける,guide_path,C,dungeon,ダンジョン,assigned,70s MONO,melody(固有) / 代替bgm_dark,変拍子型(間隔・速度が不規則に揺れる),フィーバータイム(中盤数秒の得点倍増),20,25,5,維持,P1,3,B29,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
360,360-magma-surf.js,magma-surf,マグマサーフ,3レーンの溶岩流をサーフし、降ってくる岩をタップ/スワイプでレーン移動して避け生き残る,dodge,C,candy,お菓子工場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),,目視(15-25s),10,維持,P2,6,B39,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,63,,,
361,361-lock-pick.js,lock-pick,ロックピック,揺れる鍵穴のテンションが緑ゾーン(ピンの位置)に来た瞬間にタップしてピンを固定する,timing_one_shot,A,ghost,おばけ屋敷,assigned,80s NEON,melody(固有) / 代替bgm_dark,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,13,3,見直し(密度低: 尺に対して要求が少ない),P1,0,W0,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,done,63,95,80s NEON,v3書換: おばけ屋敷timing(針が緑ゾーンで固定)。NEEDED 3→4(密度是正)・尺15→13
362,362-tile-race.js,tile-race,タイルレース,崩れ落ちる床タイルを一段ずつ上へ跳んで進み、崩れる前にゴール列へ渡り切る,camera_run,C,dino,恐竜時代,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),二重課題(終盤たまに2つ同時に来る),15,22,3,見直し(密度低: 尺に対して要求が少ない),P2,6,B59,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→22s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
363,363-fruit-slice.js,fruit-slice,フルーツスライス,打ち上がるフルーツをスワイプで斬る。黒い爆弾は斬らず、落とさないように,slice,D,candy,お菓子工場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),逆転ボーナス(残り3秒は得点2倍),15,10,6,維持,P1,3,B32,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
364,364-wind-chime.js,wind-chime,ウィンドチャイム,番号で示されたメロディの順に、その風鈴の上をスワイプで鳴らして曲を奏でる,spot,F,circus,サーカス,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,物量型(対象の数が増えていく),サドンデス演出(達成目前の1ミスの緊張を煽る),15,10,3,見直し(密度低: 尺に対して要求が少ない),P2,4,B33,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
365,365-crowd-surf.js,crowd-surf,クラウドサーフ,ビートに合わせてタップし、観客の手拍子に乗って前へ流れていくライブ会場,camera_run,C,cat,ネコの家,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),二重課題(終盤たまに2つ同時に来る),15,22,,維持,P1,3,B25,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→22s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
366,366-magnetic-fish.js,magnetic-fish,マグネットフィッシュ,磁石をタップで降ろし、緑の金属魚を吸い付けて巻き上げる。赤い危険魚は釣るな,timing_one_shot,A,insect,昆虫の草むら,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),フィーバータイム(中盤数秒の得点倍増),15,15,3,見直し(密度低: 尺に対して要求が少ない),P2,4,B37,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
367,367-sugar-rush.js,sugar-rush,シュガーラッシュ,隣り合うキャンディをタップ/スワイプで入れ替え、同色3つ以上を並べて消すマッチ3,pair_match,F,witch,魔女の工房,assigned,NEO-RETRO,melody(固有) / 代替bgm_dark,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,20,3,見直し(密度低: 尺に対して要求が少ない),P2,4,B33,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→20s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
368,368-sand-timer.js,sand-timer,サンドタイマー,砂時計を傾け、表示された目標秒ぴったりで砂を落としきる体内時計ゲーム,timing_one_shot,A,candy,お菓子工場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,変拍子型(間隔・速度が不規則に揺れる),サドンデス演出(達成目前の1ミスの緊張を煽る),18,15,3,見直し(密度低: 尺に対して要求が少ない),P1,3,B14,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
369,369-escape-room.js,escape-room,エスケープルーム,マスターマインド式ヒントを頼りに3桁の暗証番号を当てて扉を開ける,judge,F,ocean,深海,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),30,10,,維持,P1,3,B32,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(30→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
370,370-orbit-dance.js,orbit-dance,オービットダンス,軌道を回る惑星をタップ/スワイプで一斉に反転させ、衝突させずに耐える,dodge,C,space,宇宙ステーション,assigned,80s NEON,melody(固有) / 代替bgm_tense,加速型(テンポが徐々に上がる),黄金ターゲット(稀に高得点のレアが出る),,目視(15-25s),,維持,P2,4,B42,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
371,371-tower-defense-solo.js,tower-defense-solo,タワーディフェンス1人,画面下の砲台をタップの方向に撃ち、迫る侵入者を全滅させる,aim_shoot,B,school,学校,assigned,90s 16bit,melody(固有) / 代替bgm_cute,物量型(対象の数が増えていく),サドンデス演出(達成目前の1ミスの緊張を煽る),15,13,6,維持,P1,4,B31,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
372,372-puddle-jump.js,puddle-jump,水たまりジャンプ,雨の路上、3レーンを移動して迫る水たまりを避けながらゴールまで走る,dodge,C,snow,雪山,assigned,70s MONO,melody(固有) / 代替bgm_tense,加速型(テンポが徐々に上がる),フィーバータイム(中盤数秒の得点倍増),12,18,,維持,P2,5,B43,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(12→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
373,373-memory-tiles.js,memory-tiles,メモリータイル,光ったタイルの順番を記憶し、同じ順にタップして再現するサイモン式記憶ゲーム,memory_sequence,F,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),逆転ボーナス(残り3秒は得点2倍),20,13,,維持,P2,4,B45,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
374,374-rocket-throttle.js,rocket-throttle,ロケットスロットル,連打でエンジンを噴かして高度を稼ぎ、燃料が尽きる前に目標高度へ到達する,mash,A,ghost,おばけ屋敷,assigned,80s NEON,melody(固有) / 代替bgm_dark,変拍子型(間隔・速度が不規則に揺れる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,10,,維持,P2,5,B52,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
375,375-noodle-slurp.js,noodle-slurp,ヌードルスラープ,器から飛び出す麺を、上スワイプのタイミングで吸い込んで食べる屋台ラーメン,timing_one_shot,A,factory,工場ライン,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),黄金ターゲット(稀に高得点のレアが出る),15,8,6,維持,P2,4,B37,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→8s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
376,376-domino-push.js,domino-push,ドミノ倒し,並んだドミノの先頭を押して、連鎖で最後の1枚まですべて倒しきる,timing_one_shot,A,ninja,忍者屋敷,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),二重課題(終盤たまに2つ同時に来る),12,8,,維持,P1,1,B15,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(12→8s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
377,377-color-sort.js,color-sort,カラーソート,試験管の液体を注ぎ分け、各試験管を単色にそろえる水そろえパズル,drag_sort,E,samurai,侍道場,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),30,18,,維持,P1,1,B12,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(30→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
378,378-grappling-hook.js,grappling-hook,グラップリングフック,足場にフックを打ち込んで振り子で飛び移り、ゴールの星まで登る,camera_climb,C,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),15,25,,維持,P2,5,B52,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
379,379-leaf-catch.js,leaf-catch,落ち葉キャッチ,風に舞って落ちてくる紅葉を、左右に動く籠で受け止める秋の公園,drag_follow,C,factory,工場ライン,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),フィーバータイム(中盤数秒の得点倍増),15,18,6,維持,P2,5,B36,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,61,,,
380,380-ink-blot.js,ink-blot,インクブロット,用紙の上で広がるインクを、外周リングをはみ出す前にタップで止める,timing_one_shot,A,dino,恐竜時代,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),黄金ターゲット(稀に高得点のレアが出る),15,13,4,維持,P2,5,B38,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
381,381-circuit-complete.js,circuit-complete,回路完成,電源から全ノードへ配線をつなぎ、盤面すべてに電気を通す,connect,E,cat,ネコの家,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,変拍子型(間隔・速度が不規則に揺れる),フィーバータイム(中盤数秒の得点倍増),25,25,,維持,P2,6,B51,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
382,382-sticky-wall.js,sticky-wall,スティッキーウォール,左右の壁に交互に張り付きながら跳ね上がり、上へ上へ登っていく,camera_climb,C,pirate,海賊船,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),黄金ターゲット(稀に高得点のレアが出る),12,15,,維持,P2,6,B59,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(12→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,63,,,
383,383-word-bomb.js,word-bomb,ワードボム,出題に合う文字を4択から素早く選び、爆弾の導火線が尽きる前に解除する,judge,F,samurai,侍道場,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),コンボ倍率(連続成功でx2→x4→x8),15,13,4,維持,P2,7,B64,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,63,,,
384,384-pinball-flip.js,pinball-flip,ピンボールフリップ,左右のフリッパーでボールを弾き、的とバンパーを叩いて得点を稼ぐ,timing_one_shot,A,ghost,おばけ屋敷,assigned,NEO-RETRO,melody(固有) / 代替bgm_dark,変拍子型(間隔・速度が不規則に揺れる),黄金ターゲット(稀に高得点のレアが出る),20,13,8,維持,P1,1,B16,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
385,385-snowflake-catch.js,snowflake-catch,雪の結晶キャッチ,舌をタップで伸ばし、舞い落ちる雪の結晶をタイミングよく捕まえる,timing_one_shot,A,music,音楽ステージ,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,15,6,維持,P2,5,B38,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
386,386-bubble-drift.js,bubble-drift,バブルドリフト,浮かび上がるシャボン玉をタップで左右に押し、落ちてくる針を避けて上空へ運ぶ,guide_path,C,space,宇宙ステーション,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,15,,維持,P2,6,B54,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
